"tweet_id","customer_text","brand_reply_text","thread_id","created_at"
"1822318","@AmazonHelp J'en ai déjà fait un il y a plus de 9h","@547067 N'hésitez pas à nous tenir au courant. ^SM","1822317","Sun Nov 26 07:26:37 +0000 2017"
"69716","@AmazonHelp Today is 30 but its not yet delivered though you promised today. Plz share delivery boy contact no asap","@131794 Could you please let us know the tracking status you see here: https://t.co/pYHdlcj0Ot? So that, we could assist you accordingly. ^AM","69718","Thu Nov 30 09:32:48 +0000 2017"
"2657689","Dear @117634 - when a user complains about double charging, it's a bad idea to ERASE ALL Kindle's annotations from DAYS OF STUDY, ok?","@749228 I'm sorry you don't have your annotations! Do you still have access to the ebook? Do you see them here: https://t.co/IomsqmptrT? ^AM","2657689","Tue Oct 31 05:12:33 +0000 2017"
"919444","@AmazonHelp How much time do you need as i cant wait forever.","@338252 for a correspondence from the team. Further, you may write back to the email you've received from our 2/3 ^GK","919443","Sun Oct 22 08:16:48 +0000 2017"
"1279765","@115830 Would appreciate someone checking my order that has apparently arrived yet I have no sight of it!","@419454 Oh no! You can visit this help page:https://t.co/yVqtQnkyM7 for some tips on locating a parcel that was marked delivered! ^SA","1279765","Thu Oct 26 16:50:01 +0000 2017"
"2130915","If no ones in the house then post my parcel through the letter box, or leave it with Brian next door. SIMPLE. Come on @115830","@627165 I'm sorry for the delivery trouble. To verify, have you set an unattended delivery preference: https://t.co/PGPQnTUyht? ^MB","2130915","Wed Nov 08 19:52:32 +0000 2017"
"640127","@119356 @AmazonHelp Hello Order 402-2352328-8093916
Was damaged in transit by amazon and now you have canx. This order w/o offering replacement. I will lose my disc. Advantage if I reorder this separately as this was under subscribe and save. Can you please help me resolve this","@271852 We've responded to you over DM. Kindly check it and please don’t provide your order details as we consider them to be personal information. Our page is visible to the public. ^SC","640127","Wed Nov 22 02:20:42 +0000 2017"
"2526242","@AmazonHelp Nope. Just wasnt delivered. Then the date changed from tuesday to wednesday when not delivered. Then when not delivered last night it was moved to friday at 8pm. Thats not 2 day shipping. It was ordered last friday.","@265157 I'm very sorry for the delay! Please reach out to us here: https://t.co/hApLpMlfHN so we can look into this with you and find a resolution. We want to help! ^ZW","2526241","Thu Nov 16 13:22:31 +0000 2017"
"120150","@115830 Where is all the PRIME member specific offers for Black Friday? The early deals? The prime only deals? This years so called sales seem a little shit actually.","@142675 Thanks for reaching out to us! You can check here for Black Friday deals: https://t.co/2bmQTiqkh2 Hope this helps! Please let us know if there is anything further we can assist with.
~Marvel H.","120150","Thu Nov 23 22:58:40 +0000 2017"
"313421","@115850 
406-8385482-7493166 please check call records and order issue. #OppositeOfCustomerDelight","@190845 Please don't provide your order details, as we consider it to be personal info. Our page is visible to the public. 3/3 ^PS","313421","Sat Oct 07 04:21:48 +0000 2017"
"1205854","@AmazonHelp can you tell me how to cancel amazon prime as it isn’t working please ?","@403196 Hi, you can manage Prime here: https://t.co/ayMAA4cmQM. What isn't working? Are you having an issue ending the membership?^JJ","1205854","Wed Oct 25 08:48:21 +0000 2017"
"706161","@115850 I cannot wait till 24th I even have a prime account can I get @132995 5T today ?","@288839 Sorry, but you have to subscribe for the sale on 24th November 2017. ^HR","706161","Wed Nov 22 04:59:13 +0000 2017"
"1355409","@115821 this is a joke. Where the hell is my order","@436056 We're not able to view your order details via Twitter, but we still want to help. Will you tell us about what's going on?^HC","1355409","Fri Oct 27 19:01:20 +0000 2017"
"1670689","nessa segunda só queria poder entrar no meu carrinho de compras da @117086 e clicar em Continuar","@508575 Olá Raíssa, estamos super curiosos, quantas coisas tem no seu carrinho? ❤ ^DA","1670689","Mon Nov 06 13:02:00 +0000 2017"
"2190980","Ordered a super cute phone case about a month ago and still don’t have it. Thanks @115821 🙄","@641353 Truly sorry for the wait! Have we missed our expected delivery date? Check: https://t.co/Y5jpI9gRhE and let us know! ^JE","2190980","Thu Oct 19 13:34:51 +0000 2017"
"1751571","@AmazonHelp hola la semana pasada realice dos compras y aún no me llegan mis compras lo peor es que soy prime,","@526973 Hola Eduardo, sentimos las molestias. ¿Podrías confirmarnos la fecha estimada de entrega de ambos pedidos? ^DA","1751571","Tue Nov 07 17:57:43 +0000 2017"
"425022","@AmazonHelp je viens de le faire à l'instant.","@216144 Merci","425021","Mon Nov 20 18:40:21 +0000 2017"
"1373229","Thank you @115821 for not getting me Super Mario Odyssey on time. I preorder months in advance to play it today and it's not even here.","@439610 I'm really sorry you haven't received your game. What's the delivery date listed on the tracking for your order? ^AJ","1373229","Sat Oct 28 00:15:24 +0000 2017"
"2290758","@AmazonHelp Stop fooling around you assholes !! I don't need your fucking service anymore. Go to hell.","@665394 I get your disappointment. Kindly reply to the email we have sent. We'll check this further. ^SG","2290757","Thu Nov 16 13:52:06 +0000 2017"
"1215394","Yep, @115821 @AmazonHelp STILL WAITING FOR SOMEONE TO HELP ME! You've got some terrible customer service.","@395496 Hey, Jenn! I just want to confirm that you submitted your information using the link previously provided? ^LA","1215394","Wed Oct 25 16:40:46 +0000 2017"
"586916","Dear @115830 @AmazonHelp 
Would you class ‘dropping a parcel over a gate’ as delivered? If no, then your delivery operatives clearly need a refresher!  If yes, then I will think twice about ordering from you in the future!  And this is not the first time this has occurred! 🤬 https://t.co/sZnMM6ggld","@258599 Hi, I'm so sorry for the way your parcel has been delivered, Benjamin! We'd like to take a closer look. As we're unable to view your order via Twitter, please reach us by phone or chat: https://t.co/JzP7hlA23B ^AB","586916","Sun Dec 03 15:14:13 +0000 2017"
"739715","@AmazonHelp just an FYI if you are going to offer nfl Thursday streaming make sure it works. Mine just buffered forever last week. #norefund","@213850 Sorry to hear Brian. Did you contact us about it at the time? ^PK","739715","Wed Oct 11 13:19:39 +0000 2017"
"1730168","Not happy that @115830 have changed the ETA on my OneX from today to 'by 8pm Weds' - booked 2 days of leave to make the most of this! Poor","@522870 Sorry to hear of your order. Can you please keep us posted? ^MC","1730168","Tue Nov 07 11:13:45 +0000 2017"
"1258944","@AmazonHelp 
if you could help me in updating my order status.Your email says order cancelled, Seller says, i'll get the product in 3 days.","@367862 to our support team here:https://t.co/beaaDm0muc &amp; we'll have this corrected at the earliest. 2/2 ^EM","1258944","Thu Oct 26 08:43:37 +0000 2017"
"2613160","yet no resolution provided by @115821 @115850 . It is going to be more than 2 months now. You have kept my 2500 for without any reason. https://t.co/rmqRTqXOrA","@364089 I'm sorry about the stretch. Could you confirm sharing your details using the link provided here: https://t.co/y5P5yOS4a1 ? ^GD","2613160","Fri Nov 17 12:53:34 +0000 2017"
"2011964","@AmazonHelp It’s saying we are unable to find ur order and the call is been disconnected","@594938 I’d like to understand this better. Please fill this form: https://t.co/beaaDm0muc and I’ll contact you at the earliest. ^RD","2011963","Thu Oct 19 02:56:20 +0000 2017"
"2297611","@115821 what do I do if a package was delivered to the wrong address?","@666990 We'd like to assist you with this directly, please reach us via phone, chat, or e-mail, here: https://t.co/hApLpMlfHN ^JR","2297611","Thu Oct 19 19:59:18 +0000 2017"
"416125","@AmazonHelp そうなのですね、予約なのでもう少し待ってみます。","@214240 ありがとうございます。心待ちにされているところ大変恐れ入りますが、今しばらくお待ちくださいませ🙏 YM","416124","Tue Oct 10 02:43:05 +0000 2017"
"1654956","@AmazonHelp He issued me one after ~10 minutes of constant prodding &amp; lit reading out the website, &amp; I filled a relevant response for the same. Thanks!","@371004 Thanks for keeping us posted. ^HK","1654957","Tue Oct 17 14:19:32 +0000 2017"
"477766","@AmazonHelp I'm looking forward to see the regional content","@228494 We surely will work on it, Simar. I'll also forward your feedback to the concerned team internally. Please stay tuned. ^NK","477765","Fri Dec 01 13:02:40 +0000 2017"
"2794286","@AmazonHelp But I’m looking for help now. I needed and ordered this table bc it said it would be delivered on Wednesday. Now it says Friday. Please cancel my order and refund me.","@541195 We don't have access into your account through Twitter, but we'd be happy to take a look into this with you. Please reach us directly here: https://t.co/hApLpM3Ejd ^NC","2794285","Tue Nov 21 22:06:20 +0000 2017"
"1310106","@AmazonHelp Aktionsgutschein.

„Der Aktionsgutschein wird automatisch bei Ihrer nächsten Bestellung eingelöst, für die der Gutschein anwendbar ist.“","@272341 In dem Fall müsstest du dich bitte bei uns melden, damit wir das prüfen können: https://t.co/heswafnob8 ^TG","1310105","Fri Oct 27 05:42:56 +0000 2017"
"654337","@AmazonHelp Danke für die Antworten. Habe die Mail gerade weitergeleitet.","@275650 Gerne und danke auch fürs weiterleiten :) ^NW","654317","Wed Nov 22 23:47:03 +0000 2017"
"1148374","@AmazonHelp  payed for 2 day shipping on the 13th and it says it was supposed to get here today but it hasnt gone out for delivery","@390248 I'm sorry to hear this! It's possible you can still get it today. If you don't receive it by 8pm, please let us know! ^HC","1148374","Sun Oct 15 16:48:15 +0000 2017"
"1262591","@115850 is it error from your end ?? https://t.co/7p80h8ikf5","@415723 Thanks for highlighting this, call us here: https://t.co/vlvfJr4nN9 &amp; we'll be glad to assist you. ^MJ","1262591","Thu Oct 26 10:57:16 +0000 2017"
"1584485","@115830 why did my delivery date suddenly change without notification? Any why has my order yet to be dispatched? A very sad customer :( https://t.co/cPOFZUakqr","@487567 I'm sorry for this issue. Please let us look into this further by using  this link: https://t.co/JzP7hlRCV9 ^DO","1584485","Sat Nov 04 20:48:40 +0000 2017"
"249891","@AmazonHelp A Carrier split ac :)","@175385 Scheduled delivery depends on your pincode &amp; seller. You may check the schedule during the checkout page. ^SV","249890","Thu Oct 05 17:10:50 +0000 2017"
"2795274","@115851 Jeremy B. from your team is the best. Thanks for the assistance.","@780025 We're so happy to hear that! Thanks for sharing such positive words! Please relay specifics using the link at the bottom of the e-mail you received after your conversation with Jeremy B. to send word directly to his leadership. ^KL","2795274","Tue Nov 21 22:12:59 +0000 2017"
"989221","@AmazonHelp Today is 14 Oct can I expect that I would receive my order today? Which was expected on 9 Oct. 
Order # 402-7037462-2377120.","@323910 We've responded via DM. Please check.  ^RI","989221","Sat Oct 14 08:52:44 +0000 2017"
"1114943","@AmazonHelp But still no proper response.They are saying we will be back shortly &amp; i am waiting for them for past 20 minutes","@206652 Our team will work on the issue and get in touch with you at the earliest. ^NS","1114944","Tue Oct 24 08:25:16 +0000 2017"
